Time(s),Voltage(V)
-19.3360000000,-0.0052343750
-19.3320000000,-0.0051093750
-19.3280000000,-0.0050156250
-19.3240000000,-0.0051093750
-19.3200000000,-0.0051406250
-19.3160000000,-0.0050000000
-19.3120000000,-0.0047812500
-19.3080000000,-0.0049531250
-19.3040000000,-0.0050625000
-19.3000000000,-0.0050312500
-19.2960000000,-0.0049687500
-19.2920000000,-0.0051093750
-19.2880000000,-0.0049218750
-19.2840000000,-0.0049687500
-19.2800000000,-0.0049531250
-19.2760000000,-0.0051093750
-19.2720000000,-0.0050468750
-19.2680000000,-0.0048437500
-19.2640000000,-0.0052031250
-19.2600000000,-0.0050625000
-19.2560000000,-0.0048593750
-19.2520000000,-0.0051406250
-19.2480000000,-0.0050781250
-19.2440000000,-0.0049843750
-19.2400000000,-0.0049375000
-19.2360000000,-0.0049531250
-19.2320000000,-0.0050781250
-19.2280000000,-0.0050156250
-19.2240000000,-0.0050000000
-19.2200000000,-0.0050937500
-19.2160000000,-0.0051718750
-19.2120000000,-0.0048437500
-19.2080000000,-0.0049531250
-19.2040000000,-0.0048906250
-19.2000000000,-0.0051875000
-19.1960000000,-0.0049687500
-19.1920000000,-0.0052187500
-19.1880000000,-0.0049687500
-19.1840000000,-0.0049218750
-19.1800000000,-0.0049531250
-19.1760000000,-0.0050781250
-19.1720000000,-0.0050937500
-19.1680000000,-0.0050625000
-19.1640000000,-0.0050000000
-19.1600000000,-0.0051562500
-19.1560000000,-0.0049375000
-19.1520000000,-0.0046875000
-19.1480000000,-0.0050156250
-19.1440000000,-0.0051093750
-19.1400000000,-0.0048593750
-19.1360000000,-0.0052031250
-19.1320000000,-0.0052031250
-19.1280000000,-0.0049062500
-19.1240000000,-0.0051406250
-19.1200000000,-0.0050000000
-19.1160000000,-0.0051093750
-19.1120000000,-0.0049062500
-19.1080000000,-0.0048125000
-19.1040000000,-0.0051250000
-19.1000000000,-0.0050000000
-19.0960000000,-0.0050156250
-19.0920000000,-0.0050468750
-19.0880000000,-0.0049375000
-19.0840000000,-0.0049843750
-19.0800000000,-0.0049375000
-19.0760000000,-0.0052187500
-19.0720000000,-0.0050781250
-19.0680000000,-0.0050156250
-19.0640000000,-0.0051562500
-19.0600000000,-0.0050625000
-19.0560000000,-0.0048750000
-19.0520000000,-0.0049375000
-19.0480000000,-0.0051250000
-19.0440000000,-0.0050937500
-19.0400000000,-0.0050468750
-19.0360000000,-0.0052187500
-19.0320000000,-0.0051718750
-19.0280000000,-0.0050156250
-19.0240000000,-0.0048593750
-19.0200000000,-0.0050781250
-19.0160000000,-0.0049375000
-19.0120000000,-0.0049687500
-19.0080000000,-0.0051250000
-19.0040000000,-0.0052500000
-19.0000000000,-0.0049062500
-18.9960000000,-0.0052031250
-18.9920000000,-0.0050156250
-18.9880000000,-0.0051250000
-18.9840000000,-0.0049375000
-18.9800000000,-0.0051093750
-18.9760000000,-0.0048437500
-18.9720000000,-0.0050937500
-18.9680000000,-0.0049687500
-18.9640000000,-0.0049375000
-18.9600000000,-0.0051562500
-18.9560000000,-0.0048281250
-18.9520000000,-0.0049531250
-18.9480000000,-0.0049843750
-18.9440000000,-0.0051250000
-18.9400000000,-0.0051093750
-18.9360000000,-0.0052031250
-18.9320000000,-0.0050156250
-18.9280000000,-0.0048281250
-18.9240000000,-0.0050468750
-18.9200000000,-0.0050625000
-18.9160000000,-0.0050781250
-18.9120000000,-0.0049375000
-18.9080000000,-0.0052187500
-18.9040000000,-0.0051562500
-18.9000000000,-0.0049531250
-18.8960000000,-0.0047500000
-18.8920000000,-0.0052968750
-18.8880000000,-0.0050312500
-18.8840000000,-0.0049531250
-18.8800000000,-0.0052968750
-18.8760000000,-0.0052812500
-18.8720000000,-0.0046562500
-18.8680000000,-0.0051718750
-18.8640000000,-0.0049062500
-18.8600000000,-0.0050468750
-18.8560000000,-0.0049062500
-18.8520000000,-0.0048281250
-18.8480000000,-0.0050937500
-18.8440000000,-0.0049531250
-18.8400000000,-0.0050000000
-18.8360000000,-0.0047968750
-18.8320000000,-0.0049687500
-18.8280000000,-0.0049375000
-18.8240000000,-0.0048906250
-18.8200000000,-0.0051250000
-18.8160000000,-0.0050000000
-18.8120000000,-0.0049375000
-18.8080000000,-0.0051562500
-18.8040000000,-0.0051406250
-18.8000000000,-0.0049062500
-18.7960000000,-0.0051250000
-18.7920000000,-0.0049218750
-18.7880000000,-0.0050781250
-18.7840000000,-0.0050312500
-18.7800000000,-0.0049531250
-18.7760000000,-0.0050937500
-18.7720000000,-0.0050625000
-18.7680000000,-0.0048593750
-18.7640000000,-0.0051562500
-18.7600000000,-0.0049531250
-18.7560000000,-0.0049218750
-18.7520000000,-0.0051406250
-18.7480000000,-0.0052343750
-18.7440000000,-0.0047968750
-18.7400000000,-0.0052031250
-18.7360000000,-0.0050468750
-18.7320000000,-0.0050937500
-18.7280000000,-0.0048750000
-18.7240000000,-0.0049375000
-18.7200000000,-0.0050468750
-18.7160000000,-0.0050156250
-18.7120000000,-0.0049687500
-18.7080000000,-0.0049531250
-18.7040000000,-0.0051406250
-18.7000000000,-0.0049375000
-18.6960000000,-0.0048593750
-18.6920000000,-0.0050937500
-18.6880000000,-0.0048437500
-18.6840000000,-0.0051093750
-18.6800000000,-0.0051250000
-18.6760000000,-0.0049062500
-18.6720000000,-0.0047031250
-18.6680000000,-0.0049218750
-18.6640000000,-0.0052343750
-18.6600000000,-0.0049062500
-18.6560000000,-0.0052031250
-18.6520000000,-0.0049218750
-18.6480000000,-0.0051406250
-18.6440000000,-0.0050781250
-18.6400000000,-0.0048593750
-18.6360000000,-0.0052031250
-18.6320000000,-0.0050156250
-18.6280000000,-0.0048437500
-18.6240000000,-0.0050937500
-18.6200000000,-0.0050625000
-18.6160000000,-0.0047968750
-18.6120000000,-0.0051875000
-18.6080000000,-0.0050937500
-18.6040000000,-0.0049062500
-18.6000000000,-0.0049218750
-18.5960000000,-0.0050000000
-18.5920000000,-0.0050312500
-18.5880000000,-0.0051093750
-18.5840000000,-0.0050000000
-18.5800000000,-0.0051093750
-18.5760000000,-0.0050625000
-18.5720000000,-0.0050937500
-18.5680000000,-0.0050312500
-18.5640000000,-0.0050625000
-18.5600000000,-0.0051875000
-18.5560000000,-0.0050000000
-18.5520000000,-0.0049218750
-18.5480000000,-0.0049843750
-18.5440000000,-0.0050156250
-18.5400000000,-0.0052343750
-18.5360000000,-0.0050312500
-18.5320000000,-0.0048750000
-18.5280000000,-0.0051406250
-18.5240000000,-0.0049218750
-18.5200000000,-0.0051093750
-18.5160000000,-0.0050468750
-18.5120000000,-0.0048437500
-18.5080000000,-0.0051562500
-18.5040000000,-0.0050625000
-18.5000000000,-0.0050156250
-18.4960000000,-0.0051093750
-18.4920000000,-0.0051718750
-18.4880000000,-0.0049531250
-18.4840000000,-0.0051250000
-18.4800000000,-0.0050156250
-18.4760000000,-0.0050781250
-18.4720000000,-0.0048281250
-18.4680000000,-0.0050625000
-18.4640000000,-0.0050000000
-18.4600000000,-0.0050312500
-18.4560000000,-0.0051406250
-18.4520000000,-0.0047656250
-18.4480000000,-0.0051718750
-18.4440000000,-0.0049062500
-18.4400000000,-0.0050000000
-18.4360000000,-0.0049687500
-18.4320000000,-0.0050937500
-18.4280000000,-0.0051093750
-18.4240000000,-0.0051875000
-18.4200000000,-0.0050625000
-18.4160000000,-0.0048125000
-18.4120000000,-0.0051093750
-18.4080000000,-0.0049687500
-18.4040000000,-0.0050312500
-18.4000000000,-0.0051250000
-18.3960000000,-0.0050468750
-18.3920000000,-0.0052031250
-18.3880000000,-0.0050000000
-18.3840000000,-0.0047968750
-18.3800000000,-0.0052031250
-18.3760000000,-0.0050000000
-18.3720000000,-0.0050156250
-18.3680000000,-0.0050937500
-18.3640000000,-0.0049375000
-18.3600000000,-0.0048906250
-18.3560000000,-0.0051250000
-18.3520000000,-0.0049062500
-18.3480000000,-0.0050937500
-18.3440000000,-0.0049218750
-18.3400000000,-0.0049375000
-18.3360000000,-0.0050468750
-18.3320000000,-0.0047031250
-18.3280000000,-0.0050937500
-18.3240000000,-0.0051093750
-18.3200000000,-0.0051093750
-18.3160000000,-0.0048437500
-18.3120000000,-0.0050156250
-18.3080000000,-0.0049375000
-18.3040000000,-0.0050937500
-18.3000000000,-0.0049687500
-18.2960000000,-0.0051875000
-18.2920000000,-0.0049531250
-18.2880000000,-0.0047031250
-18.2840000000,-0.0048593750
-18.2800000000,-0.0049687500
-18.2760000000,-0.0051406250
-18.2720000000,-0.0050937500
-18.2680000000,-0.0050937500
-18.2640000000,-0.0052031250
-18.2600000000,-0.0052031250
-18.2560000000,-0.0049843750
-18.2520000000,-0.0052187500
-18.2480000000,-0.0049218750
-18.2440000000,-0.0050156250
-18.2400000000,-0.0050625000
-18.2360000000,-0.0050781250
-18.2320000000,-0.0045937500
-18.2280000000,-0.0051406250
-18.2240000000,-0.0049375000
-18.2200000000,-0.0050781250
-18.2160000000,-0.0049062500
-18.2120000000,-0.0049687500
-18.2080000000,-0.0050000000
-18.2040000000,-0.0050156250
-18.2000000000,-0.0052343750
-18.1960000000,-0.0048906250
-18.1920000000,-0.0049218750
-18.1880000000,-0.0049531250
-18.1840000000,-0.0050625000
-18.1800000000,-0.0049843750
-18.1760000000,-0.0051875000
-18.1720000000,-0.0049687500
-18.1680000000,-0.0052656250
-18.1640000000,-0.0051406250
-18.1600000000,-0.0046562500
-18.1560000000,-0.0051406250
-18.1520000000,-0.0050625000
-18.1480000000,-0.0050156250
-18.1440000000,-0.0051718750
-18.1400000000,-0.0048437500
-18.1360000000,-0.0051718750
-18.1320000000,-0.0049218750
-18.1280000000,-0.0049062500
-18.1240000000,-0.0050937500
-18.1200000000,-0.0050625000
-18.1160000000,-0.0051406250
-18.1120000000,-0.0051562500
-18.1080000000,-0.0050312500
-18.1040000000,-0.0048750000
-18.1000000000,-0.0051250000
-18.0960000000,-0.0050937500
-18.0920000000,-0.0051250000
-18.0880000000,-0.0050937500
-18.0840000000,-0.0048906250
-18.0800000000,-0.0050000000
-18.0760000000,-0.0049687500
-18.0720000000,-0.0049843750
-18.0680000000,-0.0048906250
-18.0640000000,-0.0051562500
-18.0600000000,-0.0048906250
-18.0560000000,-0.0051093750
-18.0520000000,-0.0050312500
-18.0480000000,-0.0049375000
-18.0440000000,-0.0049375000
-18.0400000000,-0.0052500000
-18.0360000000,-0.0049687500
-18.0320000000,-0.0047812500
-18.0280000000,-0.0052031250
-18.0240000000,-0.0051406250
-18.0200000000,-0.0050625000
-18.0160000000,-0.0050468750
-18.0120000000,-0.0049218750
-18.0080000000,-0.0050937500
-18.0040000000,-0.0051562500
-18.0000000000,-0.0048437500
-17.9960000000,-0.0048750000
-17.9920000000,-0.0050312500
-17.9880000000,-0.0048906250
-17.9840000000,-0.0050781250
-17.9800000000,-0.0050468750
-17.9760000000,-0.0048906250
-17.9720000000,-0.0051875000
-17.9680000000,-0.0050000000
-17.9640000000,-0.0050468750
-17.9600000000,-0.0048750000
-17.9560000000,-0.0047968750
-17.9520000000,-0.0051875000
-17.9480000000,-0.0049062500
-17.9440000000,-0.0049062500
-17.9400000000,-0.0048750000
-17.9360000000,-0.0051093750
-17.9320000000,-0.0049062500
-17.9280000000,-0.0049375000
-17.9240000000,-0.0050937500
-17.9200000000,-0.0050312500
-17.9160000000,-0.0050781250
-17.9120000000,-0.0053125000
-17.9080000000,-0.0050000000
-17.9040000000,-0.0048593750
-17.9000000000,-0.0050312500
-17.8960000000,-0.0050312500
-17.8920000000,-0.0049687500
-17.8880000000,-0.0048437500
-17.8840000000,-0.0048906250
-17.8800000000,-0.0050625000
-17.8760000000,-0.0049843750
-17.8720000000,-0.0049218750
-17.8680000000,-0.0052812500
-17.8640000000,-0.0050781250
-17.8600000000,-0.0050156250
-17.8560000000,-0.0050937500
-17.8520000000,-0.0050468750
-17.8480000000,-0.0047187500
-17.8440000000,-0.0051875000
-17.8400000000,-0.0051093750
-17.8360000000,-0.0051250000
-17.8320000000,-0.0048281250
-17.8280000000,-0.0049218750
-17.8240000000,-0.0049843750
-17.8200000000,-0.0048281250
-17.8160000000,-0.0050156250
-17.8120000000,-0.0047656250
-17.8080000000,-0.0051562500
-17.8040000000,-0.0048750000
-17.8000000000,-0.0051562500
-17.7960000000,-0.0051406250
-17.7920000000,-0.0049843750
-17.7880000000,-0.0049687500
-17.7840000000,-0.0051093750
-17.7800000000,-0.0050781250
-17.7760000000,-0.0050625000
-17.7720000000,-0.0050156250
-17.7680000000,-0.0050156250
-17.7640000000,-0.0051250000
-17.7600000000,-0.0050625000
-17.7560000000,-0.0048593750
-17.7520000000,-0.0050156250
-17.7480000000,-0.0048906250
-17.7440000000,-0.0049062500
-17.7400000000,-0.0051562500
-17.7360000000,-0.0051562500
-17.7320000000,-0.0048906250
-17.7280000000,-0.0050625000
-17.7240000000,-0.0049531250
-17.7200000000,-0.0049062500
-17.7160000000,-0.0052187500
-17.7120000000,-0.0050781250
-17.7080000000,-0.0050625000
-17.7040000000,-0.0050625000
-17.7000000000,-0.0051093750
-17.6960000000,-0.0051562500
-17.6920000000,-0.0047656250
-17.6880000000,-0.0052031250
-17.6840000000,-0.0047968750
-17.6800000000,-0.0051406250
-17.6760000000,-0.0047656250
-17.6720000000,-0.0049062500
-17.6680000000,-0.0050625000
-17.6640000000,-0.0048437500
-17.6600000000,-0.0050468750
-17.6560000000,-0.0051875000
-17.6520000000,-0.0049375000
-17.6480000000,-0.0047656250
-17.6440000000,-0.0050468750
-17.6400000000,-0.0049687500
-17.6360000000,-0.0052031250
-17.6320000000,-0.0052031250
-17.6280000000,-0.0047343750
-17.6240000000,-0.0051562500
-17.6200000000,-0.0050625000
-17.6160000000,-0.0048593750
-17.6120000000,-0.0051406250
-17.6080000000,-0.0050781250
-17.6040000000,-0.0047656250
-17.6000000000,-0.0051718750
-17.5960000000,-0.0050312500
-17.5920000000,-0.0048125000
-17.5880000000,-0.0051718750
-17.5840000000,-0.0048906250
-17.5800000000,-0.0050625000
-17.5760000000,-0.0049375000
-17.5720000000,-0.0048281250
-17.5680000000,-0.0050781250
-17.5640000000,-0.0048750000
-17.5600000000,-0.0049375000
-17.5560000000,-0.0048281250
-17.5520000000,-0.0050312500
-17.5480000000,-0.0049218750
-17.5440000000,-0.0051250000
-17.5400000000,-0.0050468750
-17.5360000000,-0.0049062500
-17.5320000000,-0.0049687500
-17.5280000000,-0.0052500000
-17.5240000000,-0.0050468750
-17.5200000000,-0.0047656250
-17.5160000000,-0.0050937500
-17.5120000000,-0.0049218750
-17.5080000000,-0.0048593750
-17.5040000000,-0.0052968750
-17.5000000000,-0.0048437500
-17.4960000000,-0.0052031250
-17.4920000000,-0.0050781250
-17.4880000000,-0.0048750000
-17.4840000000,-0.0051406250
-17.4800000000,-0.0049531250
-17.4760000000,-0.0048437500
-17.4720000000,-0.0051406250
-17.4680000000,-0.0049531250
-17.4640000000,-0.0048125000
-17.4600000000,-0.0050937500
-17.4560000000,-0.0049687500
-17.4520000000,-0.0051250000
-17.4480000000,-0.0048125000
-17.4440000000,-0.0048593750
-17.4400000000,-0.0051718750
-17.4360000000,-0.0048906250
-17.4320000000,-0.0050625000
-17.4280000000,-0.0048750000
-17.4240000000,-0.0050625000
-17.4200000000,-0.0048281250
-17.4160000000,-0.0049375000
-17.4120000000,-0.0050000000
-17.4080000000,-0.0050781250
-17.4040000000,-0.0051406250
-17.4000000000,-0.0052656250
-17.3960000000,-0.0048593750
-17.3920000000,-0.0046875000
-17.3880000000,-0.0050625000
-17.3840000000,-0.0049843750
-17.3800000000,-0.0050781250
-17.3760000000,-0.0052031250
-17.3720000000,-0.0048906250
-17.3680000000,-0.0051250000
-17.3640000000,-0.0051875000
-17.3600000000,-0.0048906250
-17.3560000000,-0.0051718750
-17.3520000000,-0.0051406250
-17.3480000000,-0.0049218750
-17.3440000000,-0.0049843750
-17.3400000000,-0.0049218750
-17.3360000000,-0.0050625000
-17.3320000000,-0.0051093750
-17.3280000000,-0.0050000000
-17.3240000000,-0.0051562500
-17.3200000000,-0.0049062500
-17.3160000000,-0.0048750000
-17.3120000000,-0.0050625000
-17.3080000000,-0.0051250000
-17.3040000000,-0.0050625000
-17.3000000000,-0.0048906250
-17.2960000000,-0.0050781250
-17.2920000000,-0.0047031250
-17.2880000000,-0.0051250000
-17.2840000000,-0.0049531250
-17.2800000000,-0.0050781250
-17.2760000000,-0.0050781250
-17.2720000000,-0.0052968750
-17.2680000000,-0.0048906250
-17.2640000000,-0.0050468750
-17.2600000000,-0.0050468750
-17.2560000000,-0.0050625000
-17.2520000000,-0.0050156250
-17.2480000000,-0.0050937500
-17.2440000000,-0.0050625000
-17.2400000000,-0.0050937500
-17.2360000000,-0.0049218750
-17.2320000000,-0.0048125000
-17.2280000000,-0.0052500000
-17.2240000000,-0.0050312500
-17.2200000000,-0.0050156250
-17.2160000000,-0.0051093750
-17.2120000000,-0.0049062500
-17.2080000000,-0.0048750000
-17.2040000000,-0.0050937500
-17.2000000000,-0.0050468750
-17.1960000000,-0.0050937500
-17.1920000000,-0.0049062500
-17.1880000000,-0.0048906250
-17.1840000000,-0.0051406250
-17.1800000000,-0.0048125000
-17.1760000000,-0.0052812500
-17.1720000000,-0.0049062500
-17.1680000000,-0.0051250000
-17.1640000000,-0.0049375000
-17.1600000000,-0.0050156250
-17.1560000000,-0.0050156250
-17.1520000000,-0.0051093750
-17.1480000000,-0.0051093750
-17.1440000000,-0.0051562500
-17.1400000000,-0.0047968750
-17.1360000000,-0.0050312500
-17.1320000000,-0.0050156250
-17.1280000000,-0.0050000000
-17.1240000000,-0.0049375000
-17.1200000000,-0.0048281250
-17.1160000000,-0.0048906250
-17.1120000000,-0.0051718750
-17.1080000000,-0.0051718750
-17.1040000000,-0.0049843750
-17.1000000000,-0.0049531250
-17.0960000000,-0.0050156250
-17.0920000000,-0.0048437500
-17.0880000000,-0.0050937500
-17.0840000000,-0.0050468750
-17.0800000000,-0.0050000000
-17.0760000000,-0.0051250000
-17.0720000000,-0.0050312500
-17.0680000000,-0.0051093750
-17.0640000000,-0.0048906250
-17.0600000000,-0.0051718750
-17.0560000000,-0.0051093750
-17.0520000000,-0.0050781250
-17.0480000000,-0.0049062500
-17.0440000000,-0.0049062500
-17.0400000000,-0.0052343750
-17.0360000000,-0.0049218750
-17.0320000000,-0.0050781250
-17.0280000000,-0.0049531250
-17.0240000000,-0.0052500000
-17.0200000000,-0.0050468750
-17.0160000000,-0.0052343750
-17.0120000000,-0.0048750000
-17.0080000000,-0.0049843750
-17.0040000000,-0.0049375000
-17.0000000000,-0.0051562500
-16.9960000000,-0.0049843750
-16.9920000000,-0.0050625000
-16.9880000000,-0.0049375000
-16.9840000000,-0.0050000000
-16.9800000000,-0.0050312500
-16.9760000000,-0.0049218750
-16.9720000000,-0.0052031250
-16.9680000000,-0.0049531250
-16.9640000000,-0.0048750000
-16.9600000000,-0.0050937500
-16.9560000000,-0.0050625000
-16.9520000000,-0.0049687500
-16.9480000000,-0.0051250000
-16.9440000000,-0.0050156250
-16.9400000000,-0.0051093750
-16.9360000000,-0.0048437500
-16.9320000000,-0.0049375000
-16.9280000000,-0.0051875000
-16.9240000000,-0.0050781250
-16.9200000000,-0.0051093750
-16.9160000000,-0.0049218750
-16.9120000000,-0.0050781250
-16.9080000000,-0.0050312500
-16.9040000000,-0.0052031250
-16.9000000000,-0.0050781250
-16.8960000000,-0.0050000000
-16.8920000000,-0.0050937500
-16.8880000000,-0.0051875000
-16.8840000000,-0.0049062500
-16.8800000000,-0.0047343750
-16.8760000000,-0.0050625000
-16.8720000000,-0.0050937500
-16.8680000000,-0.0051406250
-16.8640000000,-0.0049375000
-16.8600000000,-0.0050312500
-16.8560000000,-0.0052968750
-16.8520000000,-0.0049531250
-16.8480000000,-0.0049062500
-16.8440000000,-0.0050000000
-16.8400000000,-0.0050468750
-16.8360000000,-0.0049375000
-16.8320000000,-0.0050156250
-16.8280000000,-0.0050312500
-16.8240000000,-0.0049687500
-16.8200000000,-0.0052031250
-16.8160000000,-0.0050468750
-16.8120000000,-0.0050781250
-16.8080000000,-0.0048437500
-16.8040000000,-0.0051093750
-16.8000000000,-0.0050468750
-16.7960000000,-0.0049531250
-16.7920000000,-0.0050156250
-16.7880000000,-0.0048906250
-16.7840000000,-0.0050000000
-16.7800000000,-0.0049375000
-16.7760000000,-0.0050156250
-16.7720000000,-0.0051093750
-16.7680000000,-0.0049687500
-16.7640000000,-0.0050156250
-16.7600000000,-0.0053125000
-16.7560000000,-0.0047968750
-16.7520000000,-0.0049531250
-16.7480000000,-0.0048906250
-16.7440000000,-0.0048125000
-16.7400000000,-0.0050937500
-16.7360000000,-0.0051250000
-16.7320000000,-0.0048906250
-16.7280000000,-0.0050781250
-16.7240000000,-0.0051250000
-16.7200000000,-0.0047968750
-16.7160000000,-0.0051718750
-16.7120000000,-0.0048750000
-16.7080000000,-0.0050781250
-16.7040000000,-0.0050156250
-16.7000000000,-0.0050156250
-16.6960000000,-0.0048906250
-16.6920000000,-0.0051718750
-16.6880000000,-0.0049218750
-16.6840000000,-0.0049687500
-16.6800000000,-0.0049531250
-16.6760000000,-0.0048125000
-16.6720000000,-0.0051875000
-16.6680000000,-0.0050156250
-16.6640000000,-0.0048593750
-16.6600000000,-0.0050000000
-16.6560000000,-0.0049687500
-16.6520000000,-0.0050468750
-16.6480000000,-0.0050937500
-16.6440000000,-0.0050468750
-16.6400000000,-0.0048593750
-16.6360000000,-0.0050937500
-16.6320000000,-0.0052187500
-16.6280000000,-0.0049218750
-16.6240000000,-0.0048125000
-16.6200000000,-0.0050625000
-16.6160000000,-0.0051093750
-16.6120000000,-0.0051093750
-16.6080000000,-0.0050937500
-16.6040000000,-0.0050000000
-16.6000000000,-0.0049687500
-16.5960000000,-0.0051093750
-16.5920000000,-0.0046406250
-16.5880000000,-0.0049531250
-16.5840000000,-0.0049687500
-16.5800000000,-0.0050312500
-16.5760000000,-0.0050000000
-16.5720000000,-0.0049375000
-16.5680000000,-0.0048281250
-16.5640000000,-0.0050937500
-16.5600000000,-0.0050781250
-16.5560000000,-0.0050312500
-16.5520000000,-0.0047968750
-16.5480000000,-0.0049843750
-16.5440000000,-0.0051718750
-16.5400000000,-0.0051406250
-16.5360000000,-0.0050937500
-16.5320000000,-0.0049687500
-16.5280000000,-0.0051250000
-16.5240000000,-0.0049843750
-16.5200000000,-0.0050468750
-16.5160000000,-0.0050468750
-16.5120000000,-0.0049687500
-16.5080000000,-0.0050468750
-16.5040000000,-0.0052031250
-16.5000000000,-0.0049062500
-16.4960000000,-0.0048750000
-16.4920000000,-0.0047812500
-16.4880000000,-0.0050000000
-16.4840000000,-0.0051250000
-16.4800000000,-0.0052343750
-16.4760000000,-0.0046875000
-16.4720000000,-0.0051250000
-16.4680000000,-0.0050625000
-16.4640000000,-0.0049062500
-16.4600000000,-0.0051406250
-16.4560000000,-0.0050781250
-16.4520000000,-0.0050937500
-16.4480000000,-0.0050937500
-16.4440000000,-0.0050312500
-16.4400000000,-0.0048281250
-16.4360000000,-0.0051875000
-16.4320000000,-0.0049687500
-16.4280000000,-0.0049531250
-16.4240000000,-0.0048906250
-16.4200000000,-0.0049218750
-16.4160000000,-0.0049687500
-16.4120000000,-0.0050468750
-16.4080000000,-0.0050312500
-16.4040000000,-0.0049062500
-16.4000000000,-0.0049843750
-16.3960000000,-0.0048437500
-16.3920000000,-0.0049687500
-16.3880000000,-0.0050312500
-16.3840000000,-0.0049687500
-16.3800000000,-0.0049687500
-16.3760000000,-0.0051875000
-16.3720000000,-0.0048593750
-16.3680000000,-0.0050312500
-16.3640000000,-0.0050156250
-16.3600000000,-0.0050937500
-16.3560000000,-0.0049062500
-16.3520000000,-0.0051406250
-16.3480000000,-0.0050156250
-16.3440000000,-0.0052500000
-16.3400000000,-0.0050781250
-16.3360000000,-0.0048281250
-16.3320000000,-0.0050000000
-16.3280000000,-0.0049843750
-16.3240000000,-0.0050312500
-16.3200000000,-0.0050000000
-16.3160000000,-0.0050312500
-16.3120000000,-0.0050312500
-16.3080000000,-0.0050625000
-16.3040000000,-0.0048281250
-16.3000000000,-0.0051406250
-16.2960000000,-0.0048437500
-16.2920000000,-0.0048906250
-16.2880000000,-0.0050156250
-16.2840000000,-0.0049375000
-16.2800000000,-0.0051250000
-16.2760000000,-0.0049687500
-16.2720000000,-0.0050312500
-16.2680000000,-0.0050000000
-16.2640000000,-0.0050312500
-16.2600000000,-0.0050937500
-16.2560000000,-0.0051093750
-16.2520000000,-0.0049531250
-16.2480000000,-0.0051250000
-16.2440000000,-0.0049531250
-16.2400000000,-0.0048437500
-16.2360000000,-0.0049687500
-16.2320000000,-0.0050937500
-16.2280000000,-0.0050625000
-16.2240000000,-0.0049687500
-16.2200000000,-0.0049375000
-16.2160000000,-0.0050468750
-16.2120000000,-0.0049687500
-16.2080000000,-0.0048437500
-16.2040000000,-0.0051250000
-16.2000000000,-0.0049843750
-16.1960000000,-0.0048906250
-16.1920000000,-0.0052031250
-16.1880000000,-0.0050156250
-16.1840000000,-0.0048750000
-16.1800000000,-0.0050625000
-16.1760000000,-0.0049062500
-16.1720000000,-0.0051875000
-16.1680000000,-0.0049531250
-16.1640000000,-0.0048125000
-16.1600000000,-0.0050312500
-16.1560000000,-0.0049218750
-16.1520000000,-0.0051250000
-16.1480000000,-0.0048906250
-16.1440000000,-0.0050781250
-16.1400000000,-0.0049687500
-16.1360000000,-0.0051718750
-16.1320000000,-0.0050156250
-16.1280000000,-0.0050156250
-16.1240000000,-0.0050468750
-16.1200000000,-0.0052812500
-16.1160000000,-0.0048906250
-16.1120000000,-0.0047656250
-16.1080000000,-0.0049687500
-16.1040000000,-0.0049531250
-16.1000000000,-0.0049218750
-16.0960000000,-0.0050000000
-16.0920000000,-0.0051093750
-16.0880000000,-0.0051718750
-16.0840000000,-0.0051718750
-16.0800000000,-0.0046875000
-16.0760000000,-0.0052343750
-16.0720000000,-0.0050312500
-16.0680000000,-0.0048281250
-16.0640000000,-0.0050937500
-16.0600000000,-0.0050156250
-16.0560000000,-0.0048281250
-16.0520000000,-0.0051562500
-16.0480000000,-0.0049062500
-16.0440000000,-0.0050312500
-16.0400000000,-0.0048906250
-16.0360000000,-0.0048750000
-16.0320000000,-0.0051718750
-16.0280000000,-0.0048593750
-16.0240000000,-0.0052656250
-16.0200000000,-0.0049687500
-16.0160000000,-0.0051406250
-16.0120000000,-0.0049218750
-16.0080000000,-0.0048750000
-16.0040000000,-0.0051406250
-16.0000000000,-0.0050156250
-15.9960000000,-0.0049218750
-15.9920000000,-0.0051250000
-15.9880000000,-0.0049843750
-15.9840000000,-0.0046875000
-15.9800000000,-0.0051406250
-15.9760000000,-0.0050000000
-15.9720000000,-0.0050312500
-15.9680000000,-0.0051093750
-15.9640000000,-0.0050156250
-15.9600000000,-0.0048906250
-15.9560000000,-0.0050468750
-15.9520000000,-0.0049687500
-15.9480000000,-0.0050625000
-15.9440000000,-0.0049218750
-15.9400000000,-0.0049843750
-15.9360000000,-0.0050000000
-15.9320000000,-0.0050156250
-15.9280000000,-0.0048750000
-15.9240000000,-0.0051562500
-15.9200000000,-0.0047968750
-15.9160000000,-0.0051093750
-15.9120000000,-0.0048437500
-15.9080000000,-0.0049062500
-15.9040000000,-0.0051562500
-15.9000000000,-0.0048906250
-15.8960000000,-0.0050468750
-15.8920000000,-0.0049843750
-15.8880000000,-0.0050312500
-15.8840000000,-0.0049375000
-15.8800000000,-0.0048906250
-15.8760000000,-0.0049531250
-15.8720000000,-0.0049218750
-15.8680000000,-0.0050468750
-15.8640000000,-0.0051875000
-15.8600000000,-0.0050468750
-15.8560000000,-0.0047500000
-15.8520000000,-0.0050156250
-15.8480000000,-0.0049218750
-15.8440000000,-0.0052031250
