Time(s),Voltage(V)
90.7200000000,-0.0070625000
90.7600000000,-0.0093750000
90.8000000000,-0.0127343750
90.8400000000,-0.0144687500
90.8800000000,-0.0140000000
90.9200000000,-0.0139218750
90.9600000000,-0.0142500000
91.0000000000,-0.0162812500
91.0400000000,-0.0164062500
91.0800000000,-0.0167031250
91.1200000000,-0.0176093750
91.1600000000,-0.0180781250
91.2000000000,-0.0198281250
91.2400000000,-0.0204687500
91.2800000000,-0.0215156250
91.3200000000,-0.0228437500
91.3600000000,-0.0226875000
91.4000000000,-0.0237656250
91.4400000000,-0.0233593750
91.4800000000,-0.0239062500
91.5200000000,-0.0252812500
91.5600000000,-0.0253593750
91.6000000000,-0.0262968750
91.6400000000,-0.0276250000
91.6800000000,-0.0289375000
91.7200000000,-0.0293906250
91.7600000000,-0.0290625000
91.8000000000,-0.0294843750
91.8400000000,-0.0301250000
91.8800000000,-0.0297656250
91.9200000000,-0.0297500000
91.9600000000,-0.0296562500
92.0000000000,-0.0304687500
92.0400000000,-0.0305625000
92.0800000000,-0.0279843750
92.1200000000,-0.0256250000
92.1600000000,-0.0253281250
92.2000000000,-0.0259062500
92.2400000000,-0.0242031250
92.2800000000,-0.0202187500
92.3200000000,-0.0175781250
92.3600000000,-0.0169375000
92.4000000000,-0.0170468750
92.4400000000,-0.0150156250
92.4800000000,-0.0101093750
92.5200000000,-0.0060000000
92.5600000000,-0.0041093750
92.6000000000,-0.0035000000
92.6400000000,-0.0024218750
92.6800000000,0.0007656250
92.7200000000,0.0049218750
92.7600000000,0.0065781250
92.8000000000,0.0069062500
92.8400000000,0.0076718750
92.8800000000,0.0103750000
92.9200000000,0.0141406250
92.9600000000,0.0157187500
93.0000000000,0.0150468750
93.0400000000,0.0151875000
93.0800000000,0.0170468750
93.1200000000,0.0203281250
93.1600000000,0.0225468750
93.2000000000,0.0200468750
93.2400000000,0.0192031250
93.2800000000,0.0202968750
93.3200000000,0.0246718750
93.3600000000,0.0275156250
93.4000000000,0.0254375000
93.4400000000,0.0213593750
93.4800000000,0.0212187500
93.5200000000,0.0250000000
93.5600000000,0.0285000000
93.6000000000,0.0259375000
93.6400000000,0.0212343750
93.6800000000,0.0188281250
93.7200000000,0.0220937500
93.7600000000,0.0253593750
93.8000000000,0.0234843750
93.8400000000,0.0181406250
93.8800000000,0.0132500000
93.9200000000,0.0151250000
93.9600000000,0.0175000000
94.0000000000,0.0172187500
94.0400000000,0.0140937500
94.0800000000,0.0087812500
94.1200000000,0.0075312500
94.1600000000,0.0077656250
94.2000000000,0.0074218750
94.2400000000,0.0040312500
94.2800000000,-0.0001875000
94.3200000000,-0.0037968750
94.3600000000,-0.0028125000
94.4000000000,-0.0019687500
94.4400000000,-0.0031562500
94.4800000000,-0.0069843750
94.5200000000,-0.0107343750
94.5600000000,-0.0116250000
94.6000000000,-0.0129531250
94.6400000000,-0.0155000000
94.6800000000,-0.0185156250
94.7200000000,-0.0201093750
94.7600000000,-0.0196718750
94.8000000000,-0.0190937500
94.8400000000,-0.0203437500
94.8800000000,-0.0220468750
94.9200000000,-0.0222031250
94.9600000000,-0.0212968750
95.0000000000,-0.0215000000
95.0400000000,-0.0245625000
95.0800000000,-0.0270781250
95.1200000000,-0.0253750000
95.1600000000,-0.0230000000
95.2000000000,-0.0217812500
95.2400000000,-0.0231093750
95.2800000000,-0.0244218750
95.3200000000,-0.0242187500
95.3600000000,-0.0229375000
95.4000000000,-0.0220781250
95.4400000000,-0.0235000000
95.4800000000,-0.0247656250
95.5200000000,-0.0250312500
95.5600000000,-0.0232343750
95.6000000000,-0.0204531250
95.6400000000,-0.0192500000
95.6800000000,-0.0194375000
95.7200000000,-0.0207656250
95.7600000000,-0.0211406250
95.8000000000,-0.0196718750
95.8400000000,-0.0171718750
95.8800000000,-0.0161875000
95.9200000000,-0.0169687500
95.9600000000,-0.0168281250
96.0000000000,-0.0148125000
96.0400000000,-0.0112031250
96.0800000000,-0.0094218750
96.1200000000,-0.0108750000
96.1600000000,-0.0120156250
96.2000000000,-0.0117500000
96.2400000000,-0.0075781250
96.2800000000,-0.0042656250
96.3200000000,-0.0052187500
96.3600000000,-0.0063593750
96.4000000000,-0.0059062500
96.4400000000,-0.0026250000
96.4800000000,0.0006718750
96.5200000000,-0.0007968750
96.5600000000,-0.0033437500
96.6000000000,-0.0025625000
96.6400000000,0.0002968750
96.6800000000,0.0035312500
96.7200000000,0.0028125000
96.7600000000,0.0002968750
96.8000000000,0.0014218750
96.8400000000,0.0045937500
96.8800000000,0.0069531250
96.9200000000,0.0049218750
96.9600000000,0.0015312500
97.0000000000,0.0003437500
97.0400000000,0.0042656250
97.0800000000,0.0087656250
97.1200000000,0.0092031250
97.1600000000,0.0054531250
97.2000000000,0.0027968750
97.2400000000,0.0044843750
97.2800000000,0.0085156250
97.3200000000,0.0090468750
97.3600000000,0.0042031250
97.4000000000,0.0007812500
97.4400000000,0.0016718750
97.4800000000,0.0052656250
97.5200000000,0.0072500000
97.5600000000,0.0038750000
97.6000000000,0.0017500000
97.6400000000,0.0009218750
97.6800000000,0.0029843750
97.7200000000,0.0019843750
97.7600000000,-0.0005625000
97.8000000000,-0.0046562500
97.8400000000,-0.0047343750
97.8800000000,-0.0035468750
97.9200000000,-0.0049843750
97.9600000000,-0.0061875000
98.0000000000,-0.0083750000
98.0400000000,-0.0072343750
98.0800000000,-0.0062812500
98.1200000000,-0.0078750000
98.1600000000,-0.0094062500
98.2000000000,-0.0112500000
98.2400000000,-0.0102812500
98.2800000000,-0.0081718750
98.3200000000,-0.0076875000
98.3600000000,-0.0089687500
98.4000000000,-0.0098750000
98.4400000000,-0.0087500000
98.4800000000,-0.0057500000
98.5200000000,-0.0039375000
98.5600000000,-0.0051875000
98.6000000000,-0.0065625000
98.6400000000,-0.0056562500
98.6800000000,-0.0038437500
98.7200000000,-0.0020468750
98.7600000000,-0.0021875000
98.8000000000,-0.0027187500
98.8400000000,-0.0024531250
98.8800000000,-0.0014531250
98.9200000000,-0.0011718750
98.9600000000,-0.0009843750
99.0000000000,-0.0021093750
99.0400000000,-0.0032031250
99.0800000000,-0.0036718750
99.1200000000,-0.0045625000
99.1600000000,-0.0045937500
99.2000000000,-0.0055781250
99.2400000000,-0.0063593750
99.2800000000,-0.0055000000
99.3200000000,-0.0059062500
99.3600000000,-0.0074843750
99.4000000000,-0.0095468750
99.4400000000,-0.0121093750
99.4800000000,-0.0115156250
99.5200000000,-0.0094218750
99.5600000000,-0.0094843750
99.6000000000,-0.0125625000
99.6400000000,-0.0131718750
99.6800000000,-0.0135000000
99.7200000000,-0.0115625000
99.7600000000,-0.0119062500
99.8000000000,-0.0156250000
99.8400000000,-0.0169843750
99.8800000000,-0.0169843750
99.9200000000,-0.0139062500
99.9600000000,-0.0121250000
100.0000000000,-0.0130156250
100.0400000000,-0.0144843750
100.0800000000,-0.0147812500
100.1200000000,-0.0124687500
100.1600000000,-0.0106718750
100.2000000000,-0.0117812500
100.2400000000,-0.0143750000
100.2800000000,-0.0142656250
100.3200000000,-0.0112500000
100.3600000000,-0.0075000000
100.4000000000,-0.0056875000
100.4400000000,-0.0064843750
100.4800000000,-0.0082187500
100.5200000000,-0.0065937500
100.5600000000,-0.0046406250
100.6000000000,-0.0049531250
100.6400000000,-0.0076250000
100.6800000000,-0.0086250000
100.7200000000,-0.0064062500
100.7600000000,-0.0028281250
100.8000000000,-0.0009843750
100.8400000000,-0.0032500000
100.8800000000,-0.0061093750
100.9200000000,-0.0068593750
100.9600000000,-0.0054062500
101.0000000000,-0.0044062500
101.0400000000,-0.0055625000
101.0800000000,-0.0073281250
101.1200000000,-0.0064687500
101.1600000000,-0.0032031250
101.2000000000,-0.0013593750
101.2400000000,-0.0019843750
101.2800000000,-0.0031718750
101.3200000000,-0.0042343750
101.3600000000,-0.0021562500
101.4000000000,-0.0011562500
101.4400000000,-0.0013125000
101.4800000000,-0.0010781250
101.5200000000,-0.0004062500
101.5600000000,0.0005312500
101.6000000000,0.0015000000
101.6400000000,0.0011718750
101.6800000000,0.0026093750
101.7200000000,0.0035312500
101.7600000000,0.0030312500
101.8000000000,0.0028125000
101.8400000000,0.0019687500
101.8800000000,0.0028593750
101.9200000000,0.0030468750
101.9600000000,0.0027343750
102.0000000000,0.0018125000
102.0400000000,0.0017968750
102.0800000000,0.0030156250
102.1200000000,0.0014218750
102.1600000000,0.0002031250
102.2000000000,-0.0007968750
102.2400000000,-0.0010156250
102.2800000000,-0.0013906250
102.3200000000,-0.0032968750
102.3600000000,-0.0038906250
102.4000000000,-0.0032031250
102.4400000000,-0.0014218750
102.4800000000,-0.0020781250
102.5200000000,-0.0036093750
102.5600000000,-0.0045468750
102.6000000000,-0.0033125000
102.6400000000,-0.0025625000
102.6800000000,-0.0040000000
102.7200000000,-0.0049218750
102.7600000000,-0.0047812500
102.8000000000,-0.0042343750
102.8400000000,-0.0034218750
102.8800000000,-0.0044062500
102.9200000000,-0.0036406250
102.9600000000,-0.0019531250
103.0000000000,-0.0019843750
103.0400000000,-0.0018437500
103.0800000000,-0.0039843750
103.1200000000,-0.0039687500
103.1600000000,-0.0018437500
103.2000000000,-0.0009843750
103.2400000000,-0.0014843750
103.2800000000,-0.0039218750
103.3200000000,-0.0055000000
103.3600000000,-0.0033125000
103.4000000000,-0.0012500000
103.4400000000,-0.0010312500
103.4800000000,-0.0038125000
103.5200000000,-0.0077656250
103.5600000000,-0.0073906250
103.6000000000,-0.0059062500
103.6400000000,-0.0051562500
103.6800000000,-0.0069218750
103.7200000000,-0.0099218750
103.7600000000,-0.0098750000
103.8000000000,-0.0079218750
103.8400000000,-0.0056406250
103.8800000000,-0.0081093750
103.9200000000,-0.0110468750
103.9600000000,-0.0111875000
104.0000000000,-0.0100156250
104.0400000000,-0.0070625000
104.0800000000,-0.0064843750
104.1200000000,-0.0080468750
104.1600000000,-0.0082187500
104.2000000000,-0.0066718750
104.2400000000,-0.0050156250
104.2800000000,-0.0060625000
104.3200000000,-0.0082500000
104.3600000000,-0.0093750000
104.4000000000,-0.0070000000
104.4400000000,-0.0045937500
104.4800000000,-0.0047500000
104.5200000000,-0.0068906250
104.5600000000,-0.0091093750
104.6000000000,-0.0093281250
104.6400000000,-0.0074218750
104.6800000000,-0.0059687500
104.7200000000,-0.0079375000
104.7600000000,-0.0098906250
104.8000000000,-0.0123437500
104.8400000000,-0.0105781250
104.8800000000,-0.0089843750
104.9200000000,-0.0089375000
104.9600000000,-0.0113750000
105.0000000000,-0.0140000000
105.0400000000,-0.0140312500
105.0800000000,-0.0119218750
105.1200000000,-0.0114375000
105.1600000000,-0.0148750000
105.2000000000,-0.0189375000
105.2400000000,-0.0185468750
105.2800000000,-0.0169843750
105.3200000000,-0.0155312500
105.3600000000,-0.0177187500
105.4000000000,-0.0207187500
105.4400000000,-0.0198750000
105.4800000000,-0.0172968750
105.5200000000,-0.0158281250
105.5600000000,-0.0155156250
105.6000000000,-0.0166718750
105.6400000000,-0.0170937500
105.6800000000,-0.0158437500
105.7200000000,-0.0147343750
105.7600000000,-0.0145312500
105.8000000000,-0.0127656250
105.8400000000,-0.0129843750
105.8800000000,-0.0121875000
105.9200000000,-0.0107656250
105.9600000000,-0.0094531250
106.0000000000,-0.0080937500
106.0400000000,-0.0077968750
106.0800000000,-0.0087812500
106.1200000000,-0.0067343750
106.1600000000,-0.0053125000
106.2000000000,-0.0035468750
106.2400000000,-0.0027656250
106.2800000000,-0.0034218750
106.3200000000,-0.0017343750
106.3600000000,0.0008437500
106.4000000000,0.0031406250
106.4400000000,0.0024843750
106.4800000000,0.0013125000
106.5200000000,0.0025156250
106.5600000000,0.0039375000
106.6000000000,0.0061562500
106.6400000000,0.0057343750
106.6800000000,0.0031875000
106.7200000000,0.0031718750
106.7600000000,0.0038593750
106.8000000000,0.0062343750
106.8400000000,0.0063750000
106.8800000000,0.0029062500
106.9200000000,0.0019843750
106.9600000000,0.0018750000
107.0000000000,0.0046250000
107.0400000000,0.0056093750
107.0800000000,0.0027187500
107.1200000000,-0.0007656250
107.1600000000,-0.0015156250
107.2000000000,-0.0001093750
107.2400000000,0.0007187500
107.2800000000,0.0000937500
107.3200000000,-0.0012500000
107.3600000000,-0.0034218750
107.4000000000,-0.0023750000
107.4400000000,-0.0026875000
107.4800000000,-0.0015156250
107.5200000000,-0.0023281250
107.5600000000,-0.0036562500
107.6000000000,-0.0037343750
107.6400000000,-0.0042500000
107.6800000000,-0.0027187500
107.7200000000,-0.0018750000
107.7600000000,-0.0023593750
107.8000000000,-0.0037500000
107.8400000000,-0.0032812500
107.8800000000,-0.0017812500
107.9200000000,0.0002343750
107.9600000000,0.0007187500
108.0000000000,-0.0002031250
108.0400000000,0.0001406250
108.0800000000,0.0023125000
108.1200000000,0.0028281250
108.1600000000,0.0028437500
108.2000000000,0.0010468750
108.2400000000,0.0001718750
108.2800000000,0.0005312500
108.3200000000,0.0018281250
108.3600000000,0.0022968750
108.4000000000,0.0020625000
108.4400000000,0.0017187500
108.4800000000,0.0020781250
108.5200000000,0.0015312500
108.5600000000,0.0023437500
108.6000000000,0.0029062500
108.6400000000,0.0035781250
108.6800000000,0.0033281250
108.7200000000,0.0020781250
108.7600000000,0.0014062500
108.8000000000,0.0029062500
108.8400000000,0.0050000000
108.8800000000,0.0045781250
108.9200000000,0.0004687500
108.9600000000,-0.0025468750
109.0000000000,-0.0014687500
109.0400000000,0.0012968750
109.0800000000,0.0029531250
109.1200000000,-0.0012968750
109.1600000000,-0.0064218750
109.2000000000,-0.0060312500
109.2400000000,-0.0037343750
109.2800000000,-0.0034375000
109.3200000000,-0.0087343750
109.3600000000,-0.0136562500
109.4000000000,-0.0142656250
109.4400000000,-0.0099843750
109.4800000000,-0.0072500000
109.5200000000,-0.0093125000
109.5600000000,-0.0135468750
109.6000000000,-0.0163906250
109.6400000000,-0.0140312500
109.6800000000,-0.0140468750
109.7200000000,-0.0160625000
109.7600000000,-0.0179687500
109.8000000000,-0.0202031250
109.8400000000,-0.0184218750
109.8800000000,-0.0162187500
109.9200000000,-0.0141093750
109.9600000000,-0.0156250000
110.0000000000,-0.0169687500
110.0400000000,-0.0172656250
110.0800000000,-0.0158125000
110.1200000000,-0.0146875000
110.1600000000,-0.0159687500
110.2000000000,-0.0173750000
110.2400000000,-0.0175781250
110.2800000000,-0.0138437500
110.3200000000,-0.0105156250
110.3600000000,-0.0100156250
110.4000000000,-0.0112343750
110.4400000000,-0.0124687500
110.4800000000,-0.0100625000
110.5200000000,-0.0071406250
110.5600000000,-0.0077500000
110.6000000000,-0.0104687500
110.6400000000,-0.0130312500
110.6800000000,-0.0107812500
110.7200000000,-0.0065312500
110.7600000000,-0.0045312500
110.8000000000,-0.0052812500
110.8400000000,-0.0075937500
110.8800000000,-0.0072656250
110.9200000000,-0.0055000000
110.9600000000,-0.0030937500
111.0000000000,-0.0030781250
111.0400000000,-0.0034531250
111.0800000000,-0.0033750000
111.1200000000,-0.0027031250
111.1600000000,-0.0002968750
111.2000000000,0.0009687500
111.2400000000,0.0006562500
111.2800000000,0.0005000000
111.3200000000,-0.0001718750
111.3600000000,0.0007343750
111.4000000000,0.0015781250
111.4400000000,0.0010781250
111.4800000000,-0.0001875000
111.5200000000,-0.0016093750
111.5600000000,-0.0016875000
111.6000000000,0.0002812500
111.6400000000,0.0023906250
111.6800000000,0.0027031250
111.7200000000,0.0014062500
111.7600000000,0.0008593750
111.8000000000,0.0012500000
111.8400000000,0.0025937500
111.8800000000,0.0018750000
111.9200000000,0.0002968750
111.9600000000,0.0001093750
112.0000000000,-0.0012656250
112.0400000000,0.0000000000
112.0800000000,0.0004062500
112.1200000000,0.0003125000
112.1600000000,0.0008906250
112.2000000000,0.0007343750
112.2400000000,-0.0001875000
112.2800000000,-0.0008125000
112.3200000000,-0.0025156250
112.3600000000,-0.0020781250
112.4000000000,-0.0002968750
112.4400000000,0.0002187500
112.4800000000,0.0008906250
112.5200000000,-0.0006093750
112.5600000000,-0.0005156250
112.6000000000,-0.0009531250
112.6400000000,-0.0002343750
112.6800000000,-0.0011875000
112.7200000000,-0.0029218750
112.7600000000,-0.0043906250
112.8000000000,-0.0048593750
112.8400000000,-0.0037968750
112.8800000000,-0.0043750000
112.9200000000,-0.0059375000
112.9600000000,-0.0068750000
113.0000000000,-0.0078906250
113.0400000000,-0.0073750000
113.0800000000,-0.0083437500
113.1200000000,-0.0094687500
113.1600000000,-0.0108437500
113.2000000000,-0.0124375000
113.2400000000,-0.0126250000
113.2800000000,-0.0132343750
113.3200000000,-0.0132812500
113.3600000000,-0.0140312500
113.4000000000,-0.0147500000
113.4400000000,-0.0160468750
113.4800000000,-0.0157031250
113.5200000000,-0.0148593750
113.5600000000,-0.0143906250
113.6000000000,-0.0139531250
113.6400000000,-0.0149062500
113.6800000000,-0.0149687500
113.7200000000,-0.0136406250
113.7600000000,-0.0135000000
113.8000000000,-0.0140312500
113.8400000000,-0.0147968750
113.8800000000,-0.0152968750
113.9200000000,-0.0140000000
113.9600000000,-0.0126875000
114.0000000000,-0.0103906250
114.0400000000,-0.0110625000
114.0800000000,-0.0110312500
114.1200000000,-0.0098750000
114.1600000000,-0.0106250000
114.2000000000,-0.0096875000
114.2400000000,-0.0115781250
114.2800000000,-0.0131718750
114.3200000000,-0.0132343750
114.3600000000,-0.0132656250
114.4000000000,-0.0110468750
114.4400000000,-0.0120156250
114.4800000000,-0.0135000000
114.5200000000,-0.0136718750
114.5600000000,-0.0139218750
114.6000000000,-0.0135625000
114.6400000000,-0.0147968750
114.6800000000,-0.0169843750
114.7200000000,-0.0174531250
114.7600000000,-0.0169375000
114.8000000000,-0.0156093750
114.8400000000,-0.0139218750
114.8800000000,-0.0124687500
114.9200000000,-0.0115312500
114.9600000000,-0.0112343750
115.0000000000,-0.0107656250
115.0400000000,-0.0104531250
115.0800000000,-0.0095937500
115.1200000000,-0.0083281250
115.1600000000,-0.0082031250
115.2000000000,-0.0079843750
115.2400000000,-0.0077656250
115.2800000000,-0.0062500000
115.3200000000,-0.0041718750
115.3600000000,-0.0030312500
115.4000000000,-0.0029687500
115.4400000000,-0.0040781250
115.4800000000,-0.0044218750
115.5200000000,-0.0038125000
115.5600000000,-0.0001875000
115.6000000000,0.0014218750
115.6400000000,-0.0004062500
115.6800000000,-0.0016406250
115.7200000000,-0.0019218750
115.7600000000,0.0004375000
115.8000000000,0.0020000000
115.8400000000,0.0000312500
115.8800000000,-0.0026093750
115.9200000000,-0.0034375000
115.9600000000,-0.0012500000
116.0000000000,0.0002656250
116.0400000000,-0.0005781250
116.0800000000,-0.0031875000
116.1200000000,-0.0040312500
116.1600000000,-0.0023281250
116.2000000000,-0.0020000000
116.2400000000,-0.0021562500
116.2800000000,-0.0051562500
116.3200000000,-0.0046562500
116.3600000000,-0.0037187500
116.4000000000,-0.0010781250
116.4400000000,-0.0013437500
116.4800000000,-0.0049531250
116.5200000000,-0.0066406250
116.5600000000,-0.0060781250
116.6000000000,-0.0028750000
116.6400000000,-0.0025937500
116.6800000000,-0.0060000000
116.7200000000,-0.0078906250
116.7600000000,-0.0067187500
116.8000000000,-0.0040625000
116.8400000000,-0.0040156250
116.8800000000,-0.0059843750
116.9200000000,-0.0067656250
116.9600000000,-0.0042187500
117.0000000000,-0.0025625000
117.0400000000,-0.0023750000
117.0800000000,-0.0032500000
117.1200000000,-0.0038125000
117.1600000000,-0.0016406250
117.2000000000,-0.0001718750
117.2400000000,-0.0011250000
117.2800000000,-0.0020312500
117.3200000000,-0.0029062500
117.3600000000,-0.0013906250
117.4000000000,0.0012812500
117.4400000000,0.0034218750
117.4800000000,0.0037031250
117.5200000000,0.0017812500
117.5600000000,0.0011093750
117.6000000000,0.0026406250
117.6400000000,0.0046093750
117.6800000000,0.0050156250
117.7200000000,0.0020625000
117.7600000000,-0.0011718750
117.8000000000,0.0016250000
117.8400000000,0.0052656250
117.8800000000,0.0080312500
117.9200000000,0.0066406250
117.9600000000,0.0033906250
118.0000000000,0.0046875000
118.0400000000,0.0074218750
118.0800000000,0.0089375000
118.1200000000,0.0078906250
118.1600000000,0.0074062500
118.2000000000,0.0089062500
118.2400000000,0.0118125000
118.2800000000,0.0140312500
118.3200000000,0.0140156250
118.3600000000,0.0142656250
118.4000000000,0.0151093750
118.4400000000,0.0163125000
118.4800000000,0.0171093750
118.5200000000,0.0167500000
118.5600000000,0.0157343750
118.6000000000,0.0162187500
118.6400000000,0.0160781250
118.6800000000,0.0159843750
118.7200000000,0.0156718750
118.7600000000,0.0144843750
118.8000000000,0.0146406250
118.8400000000,0.0151250000
118.8800000000,0.0147031250
118.9200000000,0.0124062500
118.9600000000,0.0092968750
119.0000000000,0.0072031250
119.0400000000,0.0062343750
119.0800000000,0.0068593750
119.1200000000,0.0054531250
119.1600000000,0.0024062500
119.2000000000,0.0005468750
119.2400000000,0.0001718750
119.2800000000,0.0015781250
119.3200000000,0.0012500000
119.3600000000,-0.0030781250
119.4000000000,-0.0082812500
119.4400000000,-0.0109218750
119.4800000000,-0.0101093750
119.5200000000,-0.0079687500
119.5600000000,-0.0090156250
119.6000000000,-0.0129062500
119.6400000000,-0.0154687500
119.6800000000,-0.0158437500
119.7200000000,-0.0137187500
119.7600000000,-0.0136875000
119.8000000000,-0.0170156250
119.8400000000,-0.0206406250
119.8800000000,-0.0226562500
119.9200000000,-0.0219531250
119.9600000000,-0.0219843750
120.0000000000,-0.0224062500
120.0400000000,-0.0244062500
120.0800000000,-0.0252343750
120.1200000000,-0.0260000000
120.1600000000,-0.0258437500
120.2000000000,-0.0271093750
120.2400000000,-0.0304062500
120.2800000000,-0.0318281250
120.3200000000,-0.0319843750
120.3600000000,-0.0305781250
120.4000000000,-0.0308281250
120.4400000000,-0.0322812500
120.4800000000,-0.0317656250
120.5200000000,-0.0305781250
120.5600000000,-0.0279843750
120.6000000000,-0.0282031250
120.6400000000,-0.0307031250
120.6800000000,-0.0311250000
120.7200000000,-0.0283750000
120.7600000000,-0.0255625000
120.8000000000,-0.0242031250
120.8400000000,-0.0254687500
120.8800000000,-0.0242500000
120.9200000000,-0.0215781250
120.9600000000,-0.0187500000
121.0000000000,-0.0168281250
121.0400000000,-0.0174375000
121.0800000000,-0.0177031250
121.1200000000,-0.0167343750
121.1600000000,-0.0145000000
121.2000000000,-0.0129375000
121.2400000000,-0.0127031250
121.2800000000,-0.0132968750
121.3200000000,-0.0121406250
121.3600000000,-0.0083125000
121.4000000000,-0.0050625000
121.4400000000,-0.0050937500
121.4800000000,-0.0086250000
121.5200000000,-0.0094218750
121.5600000000,-0.0070468750
121.6000000000,-0.0036406250
121.6400000000,-0.0038593750
121.6800000000,-0.0071250000
121.7200000000,-0.0075781250
121.7600000000,-0.0035312500
121.8000000000,0.0017031250
121.8400000000,0.0012656250
121.8800000000,-0.0025781250
121.9200000000,-0.0032812500
121.9600000000,-0.0005781250
122.0000000000,0.0030156250
122.0400000000,0.0008750000
122.0800000000,-0.0027187500
122.1200000000,-0.0037812500
122.1600000000,0.0013437500
122.2000000000,0.0057656250
122.2400000000,0.0042656250
122.2800000000,0.0013125000
122.3200000000,-0.0028125000
122.3600000000,-0.0006093750
122.4000000000,0.0024375000
122.4400000000,0.0014218750
122.4800000000,-0.0009218750
122.5200000000,-0.0030781250
122.5600000000,-0.0023125000
122.6000000000,-0.0006562500
122.6400000000,-0.0003281250
122.6800000000,-0.0023593750
122.7200000000,-0.0033125000
122.7600000000,-0.0032968750
122.8000000000,-0.0015625000
122.8400000000,-0.0013593750
122.8800000000,-0.0036250000
122.9200000000,-0.0051875000
122.9600000000,-0.0047187500
123.0000000000,-0.0032031250
123.0400000000,-0.0009062500
123.0800000000,-0.0018906250
123.1200000000,-0.0052656250
123.1600000000,-0.0056718750
123.2000000000,-0.0044843750
123.2400000000,-0.0020937500
123.2800000000,-0.0028750000
123.3200000000,-0.0056406250
123.3600000000,-0.0073593750
123.4000000000,-0.0078437500
123.4400000000,-0.0057500000
123.4800000000,-0.0051718750
123.5200000000,-0.0066406250
123.5600000000,-0.0082968750
123.6000000000,-0.0084062500
123.6400000000,-0.0076718750
123.6800000000,-0.0059218750
123.7200000000,-0.0053125000
123.7600000000,-0.0075312500
123.8000000000,-0.0097656250
123.8400000000,-0.0103750000
123.8800000000,-0.0098906250
123.9200000000,-0.0083750000
123.9600000000,-0.0092343750
124.0000000000,-0.0106093750
124.0400000000,-0.0117343750
124.0800000000,-0.0111093750
124.1200000000,-0.0096875000
124.1600000000,-0.0111875000
124.2000000000,-0.0134843750
124.2400000000,-0.0142343750
124.2800000000,-0.0113593750
124.3200000000,-0.0095625000
124.3600000000,-0.0077500000
124.4000000000,-0.0082343750
124.4400000000,-0.0082187500
124.4800000000,-0.0065937500
124.5200000000,-0.0059375000
124.5600000000,-0.0050625000
124.6000000000,-0.0059062500
124.6400000000,-0.0086250000
124.6800000000,-0.0074531250
124.7200000000,-0.0060625000
124.7600000000,-0.0023750000
124.8000000000,-0.0010625000
124.8400000000,-0.0025000000
124.8800000000,-0.0032500000
124.9200000000,-0.0023437500
124.9600000000,-0.0004218750
125.0000000000,-0.0002500000
125.0400000000,-0.0020156250
125.0800000000,-0.0041718750
125.1200000000,-0.0021562500
125.1600000000,0.0012187500
125.2000000000,0.0031250000
125.2400000000,0.0012343750
125.2800000000,-0.0006562500
125.3200000000,-0.0006875000
125.3600000000,0.0030937500
125.4000000000,0.0052500000
125.4400000000,0.0041718750
125.4800000000,0.0019375000
125.5200000000,0.0018281250
125.5600000000,0.0048437500
125.6000000000,0.0079375000
125.6400000000,0.0082500000
125.6800000000,0.0061093750
125.7200000000,0.0056875000
125.7600000000,0.0063593750
125.8000000000,0.0076406250
125.8400000000,0.0082812500
125.8800000000,0.0072187500
125.9200000000,0.0071562500
125.9600000000,0.0064218750
126.0000000000,0.0067656250
126.0400000000,0.0075781250
126.0800000000,0.0083437500
126.1200000000,0.0089531250
126.1600000000,0.0056093750
126.2000000000,0.0019531250
126.2400000000,0.0042031250
126.2800000000,0.0065937500
126.3200000000,0.0096250000
126.3600000000,0.0060000000
126.4000000000,0.0004687500
126.4400000000,0.0007968750
126.4800000000,0.0030781250
126.5200000000,0.0067031250
126.5600000000,0.0042812500
126.6000000000,-0.0011562500
126.6400000000,-0.0022187500
126.6800000000,-0.0000781250
126.7200000000,0.0038437500
126.7600000000,0.0038750000
126.8000000000,-0.0003906250
126.8400000000,-0.0027500000
126.8800000000,-0.0037968750
126.9200000000,-0.0005781250
126.9600000000,0.0007812500
127.0000000000,-0.0007812500
127.0400000000,-0.0039843750
127.0800000000,-0.0058281250
127.1200000000,-0.0047031250
127.1600000000,-0.0028125000
127.2000000000,-0.0045937500
127.2400000000,-0.0080625000
127.2800000000,-0.0115937500
127.3200000000,-0.0118281250
127.3600000000,-0.0098906250
127.4000000000,-0.0095781250
127.4400000000,-0.0100000000
127.4800000000,-0.0122500000
127.5200000000,-0.0139687500
127.5600000000,-0.0134062500
127.6000000000,-0.0132343750
127.6400000000,-0.0150625000
127.6800000000,-0.0153750000
127.7200000000,-0.0171093750
127.7600000000,-0.0154375000
127.8000000000,-0.0124062500
127.8400000000,-0.0118593750
127.8800000000,-0.0125468750
127.9200000000,-0.0147343750
127.9600000000,-0.0154687500
128.0000000000,-0.0131875000
128.0400000000,-0.0116093750
128.0800000000,-0.0125937500
128.1200000000,-0.0136250000
128.1600000000,-0.0132500000
128.2000000000,-0.0098281250
128.2400000000,-0.0066875000
128.2800000000,-0.0082343750
128.3200000000,-0.0105937500
128.3600000000,-0.0103906250
128.4000000000,-0.0083593750
128.4400000000,-0.0061250000
128.4800000000,-0.0070625000
128.5200000000,-0.0085312500
128.5600000000,-0.0077187500
128.6000000000,-0.0060625000
128.6400000000,-0.0051093750
